indexx0,x1,layer,weight,rho,delta,nh,isSeed,clusterId
61960,81.8,-29.17,61,1,13,999,-1,0,-1
61961,135.12,-95.89,61,1,29.5,999,-1,1,13142
61962,226.85,-121.49,61,1,1,999,-1,0,-1
61963,89.18,14.01,61,1,2,999,-1,0,-1
61964,-91.85,-215.51,61,1,1,999,-1,0,-1
61965,135.59,-229.99,61,1,1,999,-1,0,-1
61966,-40.97,120.56,61,1,1.5,999,-1,0,-1
61967,-1.7,-139.52,61,1,4,999,-1,0,-1
61968,28.44,-204.93,61,1,2,999,-1,0,-1
61969,106.43,72.95,61,1,1,999,-1,0,-1
61970,-87.56,217.49,61,1,1,999,-1,0,-1
61971,-202.65,-20.84,61,1,1.5,999,-1,0,-1
61972,-206.35,-124.76,61,1,1,999,-1,0,-1
61973,-86.88,-95.79,61,1,1.5,999,-1,0,-1
61974,123.55,-39.19,61,1,4,999,-1,0,-1
61975,-22.69,179.58,61,1,1,999,-1,0,-1
61976,-119.64,7.3,61,1,11.5,999,-1,0,-1
61977,-94.16,-62.78,61,1,1,999,-1,0,-1
61978,110.24,-151.08,61,1,1,999,-1,0,-1
61979,-162.03,-32.8,61,1,1,999,-1,0,-1
61980,-195.39,-170.06,61,1,1.5,999,-1,0,-1
61981,-60.16,-227.72,61,1,1,999,-1,0,-1
61982,171.95,154.8,61,1,2,999,-1,0,-1
61983,-213.56,57.17,61,1,1.5,999,-1,0,-1
61984,-56.83,176.6,61,1,2,999,-1,0,-1
61985,41.77,-206.16,61,1,2,999,-1,0,-1
61986,34.79,-221.08,61,1,1.5,999,-1,0,-1
61987,138.3,-13.28,61,1,1.5,999,-1,0,-1
61988,-101.23,11.16,61,1,25.5,999,-1,1,13143
61989,133.83,-51.66,61,1,4.5,999,-1,0,-1
61990,-27.7,-75.9,61,1,10,999,-1,0,-1
61991,-4.1,-171.64,61,1,1,999,-1,0,-1
61992,167.22,143.53,61,1,1.5,999,-1,0,-1
61993,-88.39,179.01,61,1,1,999,-1,0,-1
61994,22.45,73.84,61,1,1.5,999,-1,0,-1
61995,84.03,-154.88,61,1,1,999,-1,0,-1
61996,203.62,87.55,61,1,1.5,999,-1,0,-1
61997,108.69,-23.25,61,1,5,999,-1,0,-1
61998,185.02,141.46,61,1,2,999,-1,0,-1
61999,-212.27,-34.71,61,1,1.5,999,-1,0,-1
62000,-51.86,-64.09,62,1,16,999,-1,0,-1
62001,171.87,-154.07,62,1,23.5,999,-1,0,-1
62002,-108.29,15.32,62,1,25,999,-1,1,13144
62003,175.75,-161.11,62,1,20,999,-1,0,-1
62004,-111.26,129.91,62,1,12.5,999,-1,0,-1
62005,165.02,-115.51,62,1,17,999,-1,0,-1
62006,-53.66,61.4,62,1,25.5,999,-1,1,13145
62007,-139.17,188.11,62,1,5,999,-1,0,-1
62008,-110.05,32.22,62,1,22,999,-1,0,-1
62009,175.94,-159.84,62,1,22.5,999,-1,0,-1
62010,-103.8,13.96,62,1,24,999,-1,0,-1
62011,181.01,-188.69,62,1,8,999,-1,0,-1
62012,-101.71,22.5,62,1,24,999,-1,0,-1
62013,-116.16,127.68,62,1,10.5,999,-1,0,-1
62014,-79.17,88.97,62,1,20.5,999,-1,0,-1
62015,-16.93,21.15,62,1,14.5,999,-1,0,-1
62016,-65.61,-69.2,62,1,8,999,-1,0,-1
62017,76.04,-9.57,62,1,7.5,999,-1,0,-1
62018,-100.32,12.87,62,1,24.5,999,-1,0,-1
62019,168.81,-122.36,62,1,18.5,999,-1,0,-1
62020,-37.49,61.72,62,1,24.5,999,-1,0,-1
62021,-78.55,91.43,62,1,23,999,-1,0,-1
62022,-111.72,159.34,62,1,9.5,999,-1,0,-1
62023,106.52,-85.72,62,1,15.5,999,-1,0,-1
62024,-92.02,106.33,62,1,25,999,-1,1,13146
62025,-110.99,0.48,62,1,21,999,-1,0,-1
62026,167.88,-132.26,62,1,25.5,999,-1,1,13147
62027,-63.53,-55.65,62,1,17.5,999,-1,0,-1
62028,-97.34,132.28,62,1,19,999,-1,0,-1
62029,219.79,-213.65,62,1,5.5,999,-1,0,-1
62030,-28.96,-3.64,62,1,2,999,-1,0,-1
62031,84.57,-47.62,62,1,10,999,-1,0,-1
62032,-103.57,36.51,62,1,17.5,999,-1,0,-1
62033,-24.9,18.55,62,1,12,999,-1,0,-1
62034,175.83,-140.58,62,1,22,999,-1,0,-1
62035,154.07,-122.77,62,1,23,999,-1,0,-1
62036,-140.31,48.16,62,1,8.5,999,-1,0,-1
62037,190.81,-166.44,62,1,16,999,-1,0,-1
62038,-4.19,16.84,62,1,12.5,999,-1,0,-1
62039,-94.04,-13.05,62,1,25.5,999,-1,1,13148
62040,95.24,-58.56,62,1,18.5,999,-1,0,-1
62041,-53.8,51.74,62,1,18,999,-1,0,-1
62042,187.09,-158.93,62,1,18.5,999,-1,0,-1
62043,127.22,-77.22,62,1,25,999,-1,1,13149
62044,186.61,-172.35,62,1,17,999,-1,0,-1
62045,-101.16,131.1,62,1,18.5,999,-1,0,-1
62046,-72.95,83.15,62,1,25,999,-1,1,13150
62047,-97.06,-5.18,62,1,27,999,-1,1,13151
62048,-161.15,104.19,62,1,7,999,-1,0,-1
62049,-10.02,9.48,62,1,12,999,-1,0,-1
62050,-126.79,62.31,62,1,11,999,-1,0,-1
62051,-43.89,-59.22,62,1,15.5,999,-1,0,-1
62052,-98.46,-5.84,62,1,27.5,999,-1,1,13152
62053,-73.14,-15.79,62,1,19,999,-1,0,-1
62054,160.67,-86.58,62,1,6,999,-1,0,-1
62055,-55.9,-57.92,62,1,19,999,-1,0,-1
62056,-96.79,15.95,62,1,24.5,999,-1,0,-1
62057,25.75,34.99,62,1,1,999,-1,0,-1
62058,-160.73,101.17,62,1,7,999,-1,0,-1
62059,-82.12,112.96,62,1,29,999,-1,1,13153
62060,183.96,-153.18,62,1,18.5,999,-1,0,-1
62061,-44.71,71.94,62,1,24.5,999,-1,0,-1
62062,-59.66,92.9,62,1,25.5,999,-1,1,13154
62063,-60.87,94.89,62,1,24,999,-1,0,-1
62064,-97.49,2.79,62,1,28.5,999,-1,1,13155
62065,-18.16,29.48,62,1,17,999,-1,0,-1
62066,-43.31,-56.36,62,1,14.5,999,-1,0,-1
62067,-49.27,74.55,62,1,27,999,-1,1,13156
62068,166.78,-105.16,62,1,11.5,999,-1,0,-1
62069,-76.4,114.46,62,1,26.5,999,-1,1,13157
62070,-85.1,126.03,62,1,25.5,999,-1,1,13158
62071,131.02,-77.86,62,1,22,999,-1,0,-1
62072,-74.89,-41.02,62,1,21.5,999,-1,0,-1
62073,-72.81,116.09,62,1,23.5,999,-1,0,-1
62074,-1.31,17.28,62,1,11,999,-1,0,-1
62075,-108.14,40.38,62,1,21,999,-1,0,-1
62076,167.1,-125.66,62,1,23.5,999,-1,0,-1
62077,-139.62,40.72,62,1,12.5,999,-1,0,-1
62078,-87.89,103.52,62,1,26.5,999,-1,1,13159
62079,-93.73,125.53,62,1,26.5,999,-1,1,13160
62080,116.97,-82.76,62,1,26.5,999,-1,1,13161
62081,-103.69,36.7,62,1,17.5,999,-1,0,-1
62082,-34.76,51.54,62,1,24.5,999,-1,0,-1
62083,-157.48,102.05,62,1,7,999,-1,0,-1
62084,-76.09,130.53,62,1,15.5,999,-1,0,-1
62085,-124.54,47.15,62,1,18,999,-1,0,-1
62086,-122.47,148.29,62,1,11,999,-1,0,-1
62087,-16.91,25.95,62,1,17.5,999,-1,0,-1
62088,14.11,-3.9,62,1,5,999,-1,0,-1
62089,-77.91,132.6,62,1,14.5,999,-1,0,-1
62090,-104.54,26.51,62,1,23,999,-1,0,-1
62091,-128.34,51.19,62,1,16.5,999,-1,0,-1
62092,-87.81,-35.03,62,1,15,999,-1,0,-1
62093,-97.02,24.48,62,1,20,999,-1,0,-1
62094,-61.97,62.99,62,1,17,999,-1,0,-1
62095,-124.68,45.17,62,1,19,999,-1,0,-1
62096,-74.24,-36.15,62,1,22,999,-1,0,-1
62097,-46.19,-55.46,62,1,16,999,-1,0,-1
62098,-36.85,-79.69,62,1,9.5,999,-1,0,-1
62099,169.16,-143.03,62,1,27,999,-1,1,13162
62100,228.74,-219.73,62,1,3.5,999,-1,0,-1
62101,185.29,-149.62,62,1,17.5,999,-1,0,-1
62102,-68.05,122.34,62,1,15.5,999,-1,0,-1
62103,-59.42,71.08,62,1,26,999,-1,1,13163
62104,-98.72,16.77,62,1,24,999,-1,0,-1
62105,150.8,-101.8,62,1,26,999,-1,1,13164
62106,-47.72,14.19,62,1,2.5,999,-1,0,-1
62107,144.47,-145.54,62,1,7,999,-1,0,-1
62108,120.15,-73.05,62,1,24.5,999,-1,0,-1
62109,-49.2,-35.19,62,1,16.5,999,-1,0,-1
62110,150.67,-123.45,62,1,23.5,999,-1,0,-1
62111,-97.93,-13.04,62,1,21.5,999,-1,0,-1
62112,-141.25,43.2,62,1,8,999,-1,0,-1
62113,183.99,-177.34,62,1,14,999,-1,0,-1
62114,-111.71,5.11,62,1,22,999,-1,0,-1
62115,179.22,-158.96,62,1,23.5,999,-1,0,-1
62116,-12.24,10.12,62,1,12.5,999,-1,0,-1
62117,-130.71,24.61,62,1,8.5,999,-1,0,-1
62118,-76.86,-7.56,62,1,20,999,-1,0,-1
62119,183.85,-174.74,62,1,16.5,999,-1,0,-1
62120,160.24,-155.4,62,1,16,999,-1,0,-1
62121,-58.71,-40.54,62,1,25.5,999,-1,1,13165
62122,-14.38,20.9,62,1,15,999,-1,0,-1
62123,-44.38,63.83,62,1,26.5,999,-1,1,13166
62124,-66.11,73.25,62,1,20.5,999,-1,0,-1
62125,150.05,-106.24,62,1,26.5,999,-1,1,13167
62126,-86.7,127.13,62,1,23,999,-1,0,-1
62127,105.5,-22.27,62,1,6,999,-1,0,-1
62128,-101.8,11.9,62,1,26,999,-1,1,13168
62129,-0.83,1.32,62,1,9,999,-1,0,-1
62130,-30.17,-79.35,62,1,10,999,-1,0,-1
62131,-29.77,-94.97,62,1,11.5,999,-1,0,-1
62132,-107.18,-15.56,62,1,12.5,999,-1,0,-1
62133,-85.73,-17.01,62,1,23.5,999,-1,0,-1
62134,-130.41,147.72,62,1,6.5,999,-1,0,-1
62135,-99.07,8.36,62,1,27.5,999,-1,1,13169
62136,86.95,-63.58,62,1,12.5,999,-1,0,-1
62137,-12.83,34.26,62,1,15.5,999,-1,0,-1
62138,-92.92,-21.73,62,1,20,999,-1,0,-1
62139,-119.21,186.61,62,1,4.5,999,-1,0,-1
62140,-94.48,132.1,62,1,21.5,999,-1,0,-1
62141,-36.14,47.11,62,1,24,999,-1,0,-1
62142,182.35,-177.36,62,1,14,999,-1,0,-1
62143,-109.71,139.46,62,1,15,999,-1,0,-1
62144,-107.6,133.15,62,1,15,999,-1,0,-1
62145,158.45,-110.85,62,1,21.5,999,-1,0,-1
62146,90.99,-62.62,62,1,14,999,-1,0,-1
62147,-105.49,158.09,62,1,9.5,999,-1,0,-1
62148,-155.52,61,62,1,5.5,999,-1,0,-1
62149,-77.93,1.49,62,1,14.5,999,-1,0,-1
62150,-99.93,6.74,62,1,29.5,999,-1,1,13170
62151,169.57,-139.32,62,1,24.5,999,-1,0,-1
62152,-106.76,21.35,62,1,27,999,-1,1,13171
62153,-55.62,-71.69,62,1,12,999,-1,0,-1
62154,82.45,-27.43,62,1,12,999,-1,0,-1
62155,-42.53,82.43,62,1,18,999,-1,0,-1
62156,-40.95,-84.87,62,1,12,999,-1,0,-1
62157,-34.29,76.04,62,1,17,999,-1,0,-1
62158,-43.75,53.26,62,1,22,999,-1,0,-1
62159,150.87,-113.22,62,1,27,999,-1,1,13172
62160,-72.53,103.68,62,1,28.5,999,-1,1,13173
62161,23.73,-35.67,62,1,2.5,999,-1,0,-1
62162,-52.43,-32.81,62,1,18.5,999,-1,0,-1
62163,-87.68,-15.57,62,1,22,999,-1,0,-1
62164,103.52,-61.73,62,1,21,999,-1,0,-1
62165,161.09,-154.05,62,1,22.5,999,-1,0,-1
62166,-7.48,-2.54,62,1,6.5,999,-1,0,-1
62167,-2.31,-137.18,62,1,4,999,-1,0,-1
62168,-70.73,115.21,62,1,21.5,999,-1,0,-1
62169,191.45,-166.44,62,1,16,999,-1,0,-1
62170,200.98,-155.11,62,1,8.5,999,-1,0,-1
62171,71.53,-5.94,62,1,5.5,999,-1,0,-1
62172,132.76,-104.13,62,1,27,999,-1,1,13174
62173,194.81,-189.4,62,1,9,999,-1,0,-1
62174,-101.16,137.53,62,1,15.5,999,-1,0,-1
62175,-35.85,-102.92,62,1,6,999,-1,0,-1
62176,123.74,-74.82,62,1,25.5,999,-1,1,13175
62177,43.31,53.83,62,1,2,999,-1,0,-1
62178,-104.28,115.56,62,1,20.5,999,-1,0,-1
62179,135.97,-88.58,62,1,31.5,999,-1,1,13176
62180,-78.34,-19.3,62,1,23.5,999,-1,0,-1
62181,196.29,-161.09,62,1,13,999,-1,0,-1
62182,165.15,-146.08,62,1,24,999,-1,0,-1
62183,153.43,-138.48,62,1,21.5,999,-1,0,-1
62184,-61.84,-68.62,62,1,9.5,999,-1,0,-1
62185,-67.68,91.94,62,1,26,999,-1,1,13177
62186,-1.6,-129.2,62,1,4,999,-1,0,-1
62187,105.53,-45.28,62,1,14.5,999,-1,0,-1
62188,-96.9,107.96,62,1,20.5,999,-1,0,-1
62189,87.98,-3.82,62,1,5,999,-1,0,-1
62190,123.17,-88.32,62,1,30,999,-1,1,13178
62191,116.59,-93.14,62,1,19.5,999,-1,0,-1
62192,-96.11,135.7,62,1,17,999,-1,0,-1
62193,-100.89,108.22,62,1,18,999,-1,0,-1
62194,-98.05,-3.29,62,1,29.5,999,-1,1,13179
62195,-68,-74.75,62,1,6,999,-1,0,-1
62196,-13.03,-77.27,62,1,5,999,-1,0,-1
62197,-98.14,-16.14,62,1,18.5,999,-1,0,-1
62198,-69.93,89.41,62,1,26.5,999,-1,1,13180
62199,111.24,-88.92,62,1,20,999,-1,0,-1
62200,-73.4,-31.43,62,1,26,999,-1,1,13181
62201,167.18,-144.11,62,1,27.5,999,-1,1,13182
62202,-112.84,147.99,62,1,13.5,999,-1,0,-1
62203,-156.69,65.57,62,1,6,999,-1,0,-1
62204,107.56,-90.69,62,1,11.5,999,-1,0,-1
62205,128.65,-87.66,62,1,28,999,-1,1,13183
62206,-11.53,-112.07,62,1,5.5,999,-1,0,-1
62207,-90.01,120.17,62,1,28.5,999,-1,1,13184
62208,99.22,-52.42,62,1,18,999,-1,0,-1
62209,-110.73,123.56,62,1,14.5,999,-1,0,-1
62210,-11.68,-82.84,62,1,5,999,-1,0,-1
62211,-9.5,2.29,62,1,8.5,999,-1,0,-1
62212,118.01,-59.34,62,1,19.5,999,-1,0,-1
62213,-97.36,99.07,62,1,15,999,-1,0,-1
62214,169.39,-136.18,62,1,24.5,999,-1,0,-1
62215,-131.64,169.64,62,1,3,999,-1,0,-1
62216,135.93,-113.76,62,1,26,999,-1,1,13185
62217,-22.6,-124.18,62,1,2.5,999,-1,0,-1
62218,-55.54,-54.64,62,1,18.5,999,-1,0,-1
62219,-41.48,59.74,62,1,21,999,-1,0,-1
62220,-18.6,-90.09,62,1,9,999,-1,0,-1
62221,169.61,-159.94,62,1,18,999,-1,0,-1
62222,-143.55,51.67,62,1,11,999,-1,0,-1
62223,136.61,-57.86,62,1,4.5,999,-1,0,-1
62224,-53.18,66.79,62,1,30,999,-1,1,13186
62225,-76.96,113.81,62,1,28,999,-1,1,13187
62226,-41.43,78.1,62,1,20.5,999,-1,0,-1
62227,96.36,-44.58,62,1,17.5,999,-1,0,-1
62228,-172.04,96.52,62,1,6,999,-1,0,-1
62229,-93.9,31.42,62,1,13.5,999,-1,0,-1
62230,0.57,0.08,62,1,8.5,999,-1,0,-1
62231,122.89,-73.61,62,1,24,999,-1,0,-1
62232,-116.6,150.56,62,1,12,999,-1,0,-1
62233,-43.94,51.92,62,1,22,999,-1,0,-1
62234,-69.34,-40.85,62,1,27,999,-1,1,13188
62235,130.7,-79.87,62,1,24.5,999,-1,0,-1
62236,-52.84,85.89,62,1,27,999,-1,1,13189
62237,-111.37,71.51,62,1,3.5,999,-1,0,-1
62238,-91,110.31,62,1,26.5,999,-1,1,13190
62239,-86.02,121.2,62,1,30.5,999,-1,1,13191
62240,-34.4,50.05,62,1,25,999,-1,1,13192
62241,-122.81,41.73,62,1,20.5,999,-1,0,-1
62242,-13.56,20.12,62,1,14.5,999,-1,0,-1
62243,-104.28,30.97,62,1,21.5,999,-1,0,-1
62244,-111.99,162.24,62,1,9.5,999,-1,0,-1
62245,-83,111.91,62,1,30.5,999,-1,1,13193
62246,-89.19,-17.59,62,1,23,999,-1,0,-1
62247,-27.62,-102.04,62,1,8,999,-1,0,-1
62248,-44.24,-67.95,62,1,14,999,-1,0,-1
62249,196.56,-163.33,62,1,14,999,-1,0,-1
62250,-112.02,2.44,62,1,21,999,-1,0,-1
62251,174.82,-161.84,62,1,17.5,999,-1,0,-1
62252,-122.96,53.64,62,1,15,999,-1,0,-1
62253,-157.2,68.3,62,1,5.5,999,-1,0,-1
62254,-64.49,56.67,62,1,11.5,999,-1,0,-1
62255,-20.42,22.19,62,1,14,999,-1,0,-1
62256,107.1,-72.75,62,1,25.5,999,-1,1,13194
62257,-98.89,6.47,62,1,29,999,-1,1,13195
62258,111.29,-87.37,62,1,19.5,999,-1,0,-1
62259,-182.07,114.45,62,1,4.5,999,-1,0,-1
62260,-112.33,30.38,62,1,23.5,999,-1,0,-1
62261,-83.24,138.86,62,1,13,999,-1,0,-1
62262,-42.45,-72.04,62,1,12.5,999,-1,0,-1
62263,159.4,-104.1,62,1,18,999,-1,0,-1
62264,-100.32,136.13,62,1,16.5,999,-1,0,-1
62265,-13.28,-146.46,62,1,3.5,999,-1,0,-1
62266,-16.17,-86.15,62,1,8.5,999,-1,0,-1
62267,121.72,-80.22,62,1,27.5,999,-1,1,13196
62268,-92.59,106.12,62,1,25,999,-1,1,13197
62269,-111.74,177.71,62,1,5,999,-1,0,-1
62270,122.23,-63.03,62,1,18.5,999,-1,0,-1
62271,-82.71,89.98,62,1,14,999,-1,0,-1
62272,-66.16,-1.4,62,1,9,999,-1,0,-1
62273,-98.87,126.97,62,1,24,999,-1,0,-1
62274,-131.84,167.59,62,1,5,999,-1,0,-1
62275,-96.97,-10.62,62,1,23.5,999,-1,0,-1
62276,181.54,-144.65,62,1,20.5,999,-1,0,-1
62277,-61.03,94.44,62,1,24,999,-1,0,-1
62278,-29.17,55.73,62,1,21,999,-1,0,-1
62279,-53.71,-81.38,62,1,9.5,999,-1,0,-1
62280,115.47,-63.38,62,1,23,999,-1,0,-1
62281,-34.45,-81.4,62,1,11,999,-1,0,-1
62282,107.59,-58,62,1,23,999,-1,0,-1
62283,-28.16,-87.08,62,1,11,999,-1,0,-1
62284,128.65,-98.74,62,1,25.5,999,-1,1,13198
62285,-116.68,45.89,62,1,19.5,999,-1,0,-1
62286,-50.52,47.21,62,1,17,999,-1,0,-1
62287,-142.11,65.6,62,1,9.5,999,-1,0,-1
62288,-13.07,15.06,62,1,14,999,-1,0,-1
62289,134.53,-106.74,62,1,22,999,-1,0,-1
62290,169.58,-115.97,62,1,13,999,-1,0,-1
62291,-49.81,76.5,62,1,29.5,999,-1,1,13199
62292,-95.97,117.57,62,1,26.5,999,-1,1,13200
62293,-204.52,134.43,62,1,2.5,999,-1,0,-1
62294,-79.17,88.83,62,1,20.5,999,-1,0,-1
62295,152.2,-132.19,62,1,21,999,-1,0,-1
62296,10.34,-20.98,62,1,2.5,999,-1,0,-1
62297,-52.92,-63.72,62,1,16,999,-1,0,-1
62298,152.41,-123.18,62,1,24,999,-1,0,-1
62299,-4.21,-5.67,62,1,6,999,-1,0,-1
62300,-87.09,-1.37,62,1,26,999,-1,1,13201
62301,-7.64,-145.59,62,1,3.5,999,-1,0,-1
62302,-105.76,27.59,62,1,23,999,-1,0,-1
62303,-64.98,-45.49,62,1,25,999,-1,1,13202
62304,123.82,-73.61,62,1,24,999,-1,0,-1
62305,-92.79,105.03,62,1,25.5,999,-1,1,13203
62306,138.23,-120.05,62,1,16.5,999,-1,0,-1
62307,-87.7,97.69,62,1,22,999,-1,0,-1
62308,-91.91,9.04,62,1,23.5,999,-1,0,-1
62309,-73.85,-33.94,62,1,26,999,-1,1,13204
62310,-121.18,34.39,62,1,19,999,-1,0,-1
62311,-97.8,17.15,62,1,24,999,-1,0,-1
62312,-66.12,-44.96,62,1,26,999,-1,1,13205
62313,-51.53,-41.86,62,1,23.5,999,-1,0,-1
62314,-161.71,72.63,62,1,7,999,-1,0,-1
62315,-102.79,4.48,62,1,28.5,999,-1,1,13206
62316,-73.21,-27.55,62,1,28.5,999,-1,1,13207
62317,-80.25,116.6,62,1,28.5,999,-1,1,13208
62318,-87.29,4.58,62,1,22.5,999,-1,0,-1
62319,48.37,-29.29,62,1,2.5,999,-1,0,-1
62320,-83.28,-18.25,62,1,25,999,-1,1,13209
62321,159.49,-142.83,62,1,23.5,999,-1,0,-1
62322,184.87,-141.48,62,1,14.5,999,-1,0,-1
62323,-103.99,-10.87,62,1,19,999,-1,0,-1
62324,-37.69,54.06,62,1,23,999,-1,0,-1
62325,141.77,-104.39,62,1,29,999,-1,1,13210
62326,-78.68,107.56,62,1,30,999,-1,1,13211
62327,133.27,-100.19,62,1,25,999,-1,1,13212
62328,-98.76,31.11,62,1,17.5,999,-1,0,-1
62329,-92.53,-10.9,62,1,26.5,999,-1,1,13213
62330,-39.23,72.61,62,1,21.5,999,-1,0,-1
62331,-109.2,151.92,62,1,12.5,999,-1,0,-1
62332,110.96,-59.64,62,1,23,999,-1,0,-1
62333,-70.16,-44.34,62,1,23,999,-1,0,-1
62334,-20.62,39.23,62,1,18,999,-1,0,-1
62335,-78.28,112.46,62,1,29.5,999,-1,1,13214
62336,-68.87,4.1,62,1,10,999,-1,0,-1
62337,-46.76,45.51,62,1,19,999,-1,0,-1
62338,-38.08,-45.51,62,1,10.5,999,-1,0,-1
62339,-90.23,135.38,62,1,17.5,999,-1,0,-1
62340,104.88,-59.1,62,1,22.5,999,-1,0,-1
62341,181.24,-166.28,62,1,15.5,999,-1,0,-1
62342,-45.69,79.5,62,1,24,999,-1,0,-1
62343,137.57,-104.61,62,1,30,999,-1,1,13215
62344,-84.51,105.99,62,1,29.5,999,-1,1,13216
62345,147.7,-95.77,62,1,26,999,-1,1,13217
62346,220.18,-191.47,62,1,5,999,-1,0,-1
62347,-120.49,138.75,62,1,10.5,999,-1,0,-1
62348,122.3,-83.36,62,1,29.5,999,-1,1,13218
62349,129.86,-102.86,62,1,24,999,-1,0,-1
62350,-127.89,30.7,62,1,15,999,-1,0,-1
62351,-71.55,71,62,1,18.5,999,-1,0,-1
62352,-67.27,88.31,62,1,27,999,-1,1,13219
62353,112.3,-75.99,62,1,24,999,-1,0,-1
62354,-26.05,33.52,62,1,16.5,999,-1,0,-1
62355,-16.38,-62.49,62,1,2,999,-1,0,-1
62356,138.05,-97.24,62,1,30,999,-1,1,13220
62357,-56.55,-49.16,62,1,22,999,-1,0,-1
62358,-37.38,78.89,62,1,18,999,-1,0,-1
62359,-39.68,93.56,62,1,11.5,999,-1,0,-1
62360,-147.35,87.05,62,1,7,999,-1,0,-1
62361,-93.71,108.33,62,1,25,999,-1,1,13221
62362,134.92,-78.3,62,1,20,999,-1,0,-1
62363,-32.37,50.63,62,1,24,999,-1,0,-1
62364,-75.74,67.49,62,1,12.5,999,-1,0,-1
62365,-99.44,1.93,62,1,29.5,999,-1,1,13222
62366,-108.63,-12.24,62,1,14.5,999,-1,0,-1
62367,0.15,25.38,62,1,9.5,999,-1,0,-1
62368,-106.7,160.49,62,1,9,999,-1,0,-1
62369,194.17,-184.41,62,1,12,999,-1,0,-1
62370,-118.07,24.64,62,1,19.5,999,-1,0,-1
62371,-75.32,-29.2,62,1,27,999,-1,1,13223
62372,-83.69,116.62,62,1,31.5,999,-1,1,13224
62373,-56.18,92.37,62,1,24,999,-1,0,-1
62374,150.38,-105.59,62,1,26.5,999,-1,1,13225
62375,-64.7,91.66,62,1,26,999,-1,1,13226
62376,-96.16,93.36,62,1,11.5,999,-1,0,-1
62377,-139.37,38.78,62,1,12.5,999,-1,0,-1
62378,-119.86,150.3,62,1,11,999,-1,0,-1
62379,86.98,-25.06,62,1,12.5,999,-1,0,-1
62380,-52.72,-29.47,62,1,17,999,-1,0,-1
62381,-42.43,93.26,62,1,15,999,-1,0,-1
62382,-106.2,155.23,62,1,10.5,999,-1,0,-1
62383,-40.04,41.73,62,1,19,999,-1,0,-1
62384,134.45,-93.38,62,1,28,999,-1,1,13227
62385,148.86,-114.55,62,1,26.5,999,-1,1,13228
62386,-59.64,91.03,62,1,29,999,-1,1,13229
62387,-67.03,76.77,62,1,25,999,-1,1,13230
62388,-120.7,151.33,62,1,11.5,999,-1,0,-1
62389,193.89,-164.68,62,1,16.5,999,-1,0,-1
62390,-134.57,43.23,62,1,15,999,-1,0,-1
62391,183.6,-123.58,62,1,8.5,999,-1,0,-1
62392,-94.96,-8.25,62,1,30,999,-1,1,13231
62393,-129.27,164.25,62,1,7.5,999,-1,0,-1
62394,101.61,-57.75,62,1,22,999,-1,0,-1
62395,104.24,-46.58,62,1,16,999,-1,0,-1
62396,-158.77,95.63,62,1,7.5,999,-1,0,-1
62397,-80.07,1.51,62,1,17.5,999,-1,0,-1
62398,134.52,-89.42,62,1,30,999,-1,1,13232
62399,-159.24,89.57,62,1,8,999,-1,0,-1
62400,-25.22,30.35,62,1,16.5,999,-1,0,-1
62401,185.22,-134.41,62,1,12.5,999,-1,0,-1
62402,-44.98,69.44,62,1,26.5,999,-1,1,13233
62403,-166.62,85.38,62,1,8.5,999,-1,0,-1
62404,116.11,-68.41,62,1,25,999,-1,1,13234
62405,122.98,-101.1,62,1,21,999,-1,0,-1
62406,-189.77,121.58,62,1,5.5,999,-1,0,-1
62407,-4.07,18.79,62,1,12,999,-1,0,-1
62408,-117.65,48.64,62,1,16.5,999,-1,0,-1
62409,-191,117.33,62,1,4.5,999,-1,0,-1
62410,130.69,-74.82,62,1,21.5,999,-1,0,-1
62411,183.53,-163.62,62,1,16.5,999,-1,0,-1
62412,-59.63,-44.15,62,1,25,999,-1,1,13235
62413,-99.25,-9.98,62,1,26,999,-1,1,13236
62414,-20.78,41.03,62,1,17,999,-1,0,-1
62415,-113.91,119.1,62,1,11.5,999,-1,0,-1
62416,-54.6,54.46,62,1,18.5,999,-1,0,-1
62417,-89.85,114.63,62,1,27,999,-1,1,13237
62418,-72.81,-34.51,62,1,25.5,999,-1,1,13238
62419,-58.28,-70.58,62,1,10.5,999,-1,0,-1
62420,-91.67,113.44,62,1,25,999,-1,1,13239
62421,-49.87,41.46,62,1,13.5,999,-1,0,-1
62422,165.53,-137.56,62,1,26,999,-1,1,13240
62423,1.64,-6.67,62,1,6.5,999,-1,0,-1
62424,-38.8,-82.29,62,1,10.5,999,-1,0,-1
62425,203.28,-170.94,62,1,10.5,999,-1,0,-1
62426,-154.52,99.79,62,1,6.5,999,-1,0,-1
62427,93.99,-31.41,62,1,15,999,-1,0,-1
62428,-100,23.72,62,1,22.5,999,-1,0,-1
62429,-105.21,146.53,62,1,15,999,-1,0,-1
62430,128.41,-95.76,62,1,26,999,-1,1,13241
62431,92.06,-36.03,62,1,15,999,-1,0,-1
62432,-32.02,40.9,62,1,21.5,999,-1,0,-1
62433,139.86,-109.51,62,1,29,999,-1,1,13242
62434,147.63,-105.19,62,1,26.5,999,-1,1,13243
62435,-92.82,-27.9,62,1,17.5,999,-1,0,-1
62436,-123.88,28.98,62,1,17.5,999,-1,0,-1
62437,-172.67,230,62,1,1,999,-1,0,-1
62438,-90.86,146.01,62,1,11,999,-1,0,-1
